date,GDP,GDP_CONS,GDP_GOV,GDP_INVEST,GDP_EXP,GDP_IMP,PROMANTOT,UNEMP,UNEMPL,CHFUSD,IMPORTS,EXPORTS,CPI_SNB
2009-01-01,,,,,,,0.0,8.446,0.11446734224460542,-0.014346720830629128,-0.09907955101369126,-0.0749135908893166,0.1
2009-02-01,,,,,,,,,0.1315853152834876,-0.02300866734107823,-0.023109290140268968,-0.07836414878748954,0.2
2009-03-01,-0.017958880641339547,27.178838515017507,0.8716304084387201,0.0,0.0,0.1820953521129155,,,0.15859897868449124,0.013193879647767692,-0.038256348094328985,-0.051909359969105395,-0.4
2009-04-01,,,,,,,0.0,,0.15447327056483395,0.01881478719778021,-0.05305681805592144,0.010622111079740648,-0.3
2009-05-01,,,,,,,,,0.13566763754346312,-0.04961709801118547,-0.039040459989511334,-0.027590937211240174,-1.0
2009-06-01,0.002983836506325943,-2.197486017310267,-0.7799991602278011,0.0,28.873032456153375,-28.679392703817893,,,0.14520294458045946,-0.0667682888574204,0.014770559111429549,-0.006964201174923801,-1.0
2009-07-01,,,,,,,28.43789706181684,,0.12405792210267563,-0.06299345594264925,0.08494680377599195,-0.03127789395600189,-1.2
2009-08-01,,,,,,,,,0.11842559511424788,-0.0361670302917341,0.05738098596962615,0.049788400105232,-0.8
2009-09-01,0.011462848925447133,2.138635882594691,0.1018096368459473,28.28676933677999,-0.21987846413241496,28.453879461976648,,,0.07382370082679302,-0.039459670000276253,0.07778782564922437,0.05567673962022823,-0.9
2009-10-01,,,,,,,-1.1853123816086646,,0.05270989587912567,-0.0539789720309361,0.05830774502561198,0.013728689387363602,-0.8
2009-11-01,,,,,,,,,0.03457316334556637,-0.052982374818887804,0.10187850313047875,0.0037533725733283063,0.0
2009-12-01,0.005184963915422003,-0.10059503388246671,-1.6084439849756704,-28.28676933677999,0.28793816662044613,0.17181738105171418,,,0.01671574988004565,-0.008644415485343938,0.010628553029185639,0.0383760936899229,0.3
2010-01-01,,,,,,,1.8494720252953567,8.216,0.005454396860516297,0.012773215539137111,0.001203473288718726,0.022465111991479603,1.0
2010-02-01,,,,,,,,,-0.006000775025489347,0.05666650520725239,-0.03146021812238331,0.012365240956455636,0.9
2010-03-01,0.011145668948575604,0.18578436293428352,-25.527274850988174,28.251555627147575,0.533631721290394,0.2828612008455125,,,-0.018609123639491187,0.034782774248079074,0.025047308629961407,0.04499477577608246,1.4
2010-04-01,,,,,,,-1.8989142925200213,,-0.029852777315642953,0.03280359421726427,-0.030576850888152762,0.016008915652310662,1.4
2010-05-01,,,,,,,,,-0.038030745363101914,0.05207129795041773,0.05404612223004435,0.028288658752725127,1.1
2010-06-01,0.007758721546681002,-1.053048298395691,0.0,-0.5658914113240225,-29.474723879931798,0.3431606214069074,,,-0.041417528655570024,0.05374758758472675,-0.008944898548143954,-0.002966677017113284,0.5
2010-07-01,,,,,,,0.7819596117067256,,-0.042476929777556904,-0.015065011093123429,0.042039304431853,0.01128350201372541,0.4
2010-08-01,,,,,,,,,-0.04191216812300169,-0.08375271559380701,0.08055556711461165,0.034751220242263514,0.3
2010-09-01,0.005631355720680631,1.1983966765493013,26.296427451528945,-0.4556317259374297,25.171640608963344,-29.251718665280784,,,-0.04861571544887333,-0.11800461391769282,0.0750099389507497,-0.028644803375371453,0.3
2010-10-01,,,,,,,-27.98510202469024,,-0.05538659581434935,-0.08351448635997358,0.13532825981869578,0.0058556830242260105,0.2
2010-11-01,,,,,,,,,-0.06147882081227074,-0.053479914092210507,-0.006747736130016335,-0.018451927658713174,0.2
2010-12-01,0.007768535623323913,-0.6233802657287617,0.1502659018846626,0.6876631215637357,4.53276736751215,28.693454178458566,,,-0.05592930724158762,-0.0317499269599559,0.06078674956554764,0.0534442657836216,0.5
2011-01-01,,,,,,,28.943003444083903,7.727,-0.0607060631805485,-0.012555193817586859,0.02673323258376925,0.019589125835345556,0.3
2011-02-01,,,,,,,,,-0.06575807426634839,-0.03587781661297533,0.030399809168823566,0.046756009877999105,0.5
2011-03-01,0.0015864957258973078,-1.621371721694595,-26.446693353413607,-0.7099976491995952,-0.413588202339527,0.6710748590949076,,,-0.0692902277242311,-0.05342077065774612,0.06720823896640837,-0.011566172149350962,1.0
2011-04-01,,,,,,,-1.4227567336573386,,-0.086784569180681,-0.06407066438080089,0.08898512067439768,0.01936860221908887,0.3
2011-05-01,,,,,,,,,-0.09529499146896647,-0.08329388483735059,0.12367294114459071,0.04831342301261898,0.4
2011-06-01,0.004727748566558887,1.6478724822098565,27.171856126426718,-27.207697962250265,-29.29081977413597,-29.364529037553474,,,-0.07431793092109018,-0.08930280373310572,-0.005851578354452158,-0.10317594237276495,0.6
2011-07-01,,,,,,,-1.9548217293552412,,-0.04034801789635978,-0.08820257098656432,0.019536952734817703,-0.02472192169209464,0.5
2011-08-01,,,,,,,,,-0.009054316054861289,-0.11383536440340078,0.04252793595491866,-0.12792538359047256,0.2
2011-09-01,-0.0048787054189673995,-0.6508135063319856,-1.227239497804354,25.50909162507938,0.0,29.071113774951215,,,-0.013768685877099784,0.04269262291102052,0.034642538436258974,0.0895535280052897,0.5
2011-10-01,,,,,,,1.385027736504056,,0.0018060478093548937,0.086694292500192,-0.04346069959287391,0.0024862539718029097,-0.1
2011-11-01,,,,,,,,,0.009204668129585869,0.15179068788742348,-0.16678389071395827,0.043800661772117166,-0.5
2011-12-01,0.002926237929537834,1.5806747793265545,-25.944616628622363,2.752100396771167,28.147363060686676,-0.12290803088769531,,,0.017558993555990554,0.06261795685566734,-0.0663184248081592,0.05255843351380207,-0.7
2012-01-01,,,,,,,-0.29273258823776627,8.327,0.0056156649303904516,0.045600663462089186,-0.003344094054316571,0.01243309162184758,-0.8
2012-02-01,,,,,,,,,0.010989441061095562,0.004335969731468492,0.009868503259454542,0.018060570824850686,-0.9
2012-03-01,0.005983326592852833,-0.09604582436304901,0.0,0.042731892233480284,-0.12715384194021812,-28.94820574406352,,,0.0067799672672812505,-0.021947367971101972,0.0061703139618956016,-0.046190003201836305,-1.0
2012-04-01,,,,,,,1.2955117665874627,,0.026420702239203564,-0.026217294357995774,-0.032066030296952874,-0.028529499312508477,-1.0
2012-05-01,,,,,,,,,0.025012724731066527,0.028648420212269668,-0.006232328267749665,0.0067101899375217045,-1.0
2012-06-01,0.0003958539430684027,-3.0243658093857193,26.312977511537436,-28.303923914084027,-2.7867299232028446,0.0,,,0.03191091580223748,0.047614597564169525,-0.02730159632798035,0.008086098279967757,-1.1
2012-07-01,,,,,,,-27.953231895925075,,0.021978730022393478,0.06868104139115216,-0.0700448316990041,0.0379852480302425,-0.7
2012-08-01,,,,,,,,,0.023293071317787906,0.03128327129822908,0.004934291430068072,0.02053967731970019,-0.5
2012-09-01,0.0070944271933406355,1.8073610378910703,-0.24889907954923496,27.83365552394446,3.768957178084759,29.510762965015466,,,0.018958738122796248,-0.02006064168295732,0.08152320347753417,0.02565436409847166,-0.4
2012-10-01,,,,,,,27.498740505205614,,0.029095896377480557,-0.048098386441196156,0.04406356451844218,-0.0021174807220312175,-0.2
2012-11-01,,,,,,,,,0.028929961455061104,-0.030808639855157166,0.010526040039145812,-0.004917611386307641,-0.4
2012-12-01,0.0016304749697759746,0.9821466108594583,-1.5992637477104568,-0.7468014214508059,-29.00243647362837,-29.510762965015466,,,0.0312404948322893,-0.018560271277030957,-0.05090571768933572,-0.05046820564416876,-0.4
2013-01-01,,,,,,,-27.498740505205614,8.743,0.02912875332079068,-0.009646897255513473,0.03224975831306409,-0.0007885739508779466,-0.3
2013-02-01,,,,,,,,,0.02499639303683665,-0.01882632920374755,-0.006213880629903912,-0.04176656406421131,-0.3
2013-03-01,0.002365868259067483,0.24212130991381936,2.3060361441977313,-1.7442014289761163,28.176706688643648,29.705953790096736,,,0.01600154622015637,0.027057546408947954,0.003893408142229049,0.05286040799763825,-0.6
2013-04-01,,,,,,,27.345842173694862,,0.018558206698099156,0.014204708255407011,-0.03539361665804819,-0.01982484999075851,-0.6
2013-05-01,,,,,,,,,0.019000771090059487,0.03671642623414384,-0.018438599538711742,0.02083948693113058,-0.5
2013-06-01,0.00984258066183763,-0.4436217800518473,0.3344241142772163,0.4226785897374521,2.6924580111471323,0.6285910553238132,,,0.021147093724749766,-0.014390377828902824,-0.017462376280725778,-0.01631885387802967,-0.1
2013-07-01,,,,,,,1.3788036893906233,,0.015555617558876023,0.008822890299977765,0.024582741230144478,0.03907583581482754,0.0
2013-08-01,,,,,,,,,0.00764706392747172,-0.03146689631704497,0.015979988575899995,0.00540469020962675,0.0
2013-09-01,0.006555217989054896,-0.7487763462381494,0.4584378554183909,-25.765331263254993,-30.86916469979078,-30.33454484542055,,,0.009137071361411842,-0.010812896446753165,0.02516392182611682,0.006239317712221748,-0.1
2013-10-01,,,,,,,-28.724645863085488,,-0.0022064329348570055,-0.045865535525885265,0.018349161594844787,-0.024451913047570883,-0.3
2013-11-01,,,,,,,,,0.004694776275552925,-0.014305701815949673,0.0837741381423065,0.014984815645796346,0.1
2013-12-01,0.0011377188500443225,-0.03969291215318571,-0.4460133236501621,27.541006101351645,0.0,0.0,,,0.004440016550143255,-0.032787587310551494,0.06435834089340986,-0.021127793094898095,0.1
2014-01-01,,,,,,,27.933355465167203,8.597,0.004559911918377679,0.0014515694990085565,0.020440159763619903,0.03377521578293141,0.1
2014-02-01,,,,,,,,,-0.006773884898210625,-0.021261219147917135,-0.018037184717663024,0.008662264898575245,-0.1
2014-03-01,0.0070689448046188375,-26.36263414176082,-0.7465987180239743,-0.3309764334387978,28.534497046135684,28.224583769409353,,,-0.008856157140918697,-0.01443293024827945,-0.04226971386613343,0.01380769468190124,0.0
2014-04-01,,,,,,,-0.6195752239317553,,-0.00990744032523061,-0.02352594734408041,0.00591701422261437,0.01983494343341974,0.0
2014-05-01,,,,,,,,,-0.01006386119573044,-0.00611204126444323,-0.013070653104684027,-0.0013562122999637438,0.2
2014-06-01,0.008272993491276637,26.551933795190237,0.6056010787681633,0.24244772947565363,-28.534497046135684,-28.224583769409353,,,-0.006507116130308077,0.017243655434104846,0.055794190397083554,-0.0019222837242871549,0.0
2014-07-01,,,,,,,-27.31378024123545,,-0.002560015441632757,0.01682788471490755,-0.01517910694933633,0.022560659302261143,0.0
2014-08-01,,,,,,,,,0.0012194854695550816,0.02395752329362881,0.059506530051812945,0.013168024097691244,0.1
2014-09-01,0.00746345695066708,0.24300993203598464,-0.32937435628454925,-0.045514347364556534,27.327677052375893,29.220780642698312,,,0.003167557522862907,0.04499706824203123,-0.08340395587441662,0.030231239367036977,-0.1
2014-10-01,,,,,,,28.66238117758762,,0.0017707667215578482,0.05948095982235398,-0.027653299096773054,-0.005177258428076925,0.0
2014-11-01,,,,,,,,,-0.001734172440954751,0.05800168141983716,-0.15643818098774886,0.0005547234210645513,-0.1
2014-12-01,0.006039944124717422,-0.04966240042504555,0.6239934255095103,0.09555282758030587,2.5502644823761456,-0.04085349956521478,,,-0.003292123830769711,0.04003662312959086,-0.04897441314985329,-3.1327103108935717e-05,-0.3
